Dynojet Research Inc.,
Run Name: C:\Users\Jake\Documents\Motorsports\JPDM Tunes\Dyno Files\uga 5-3-25\RunFile_039.drf,
Run Title: ,
Run Notes: ,
Run Date: 5/3/2025 5:29:23 PM,
RunFile_039.drf: 75.37 °F 28.52 in-Hg Humidity: 42 % SAE: 1.04 Average Gear Ratio: N/A,
,s,mph,hp,
,-INF,59.45,-INF,
,-INF,59.46,-INF,
,-INF,59.47,-INF,
,-INF,59.48,-INF,
,-INF,59.49,-INF,
,-INF,59.50,-INF,
,-INF,59.51,-INF,
,-INF,59.52,-INF,
,-INF,59.53,-INF,
,-INF,59.54,-INF,
,-INF,59.55,-INF,
,5.46,59.56,51.59,
,5.46,59.57,51.57,
,-INF,59.58,-INF,
,-INF,59.59,-INF,
,-INF,59.60,-INF,
,-INF,59.61,-INF,
,-INF,59.62,-INF,
,-INF,59.63,-INF,
,-INF,59.64,-INF,
,-INF,59.65,-INF,
,-INF,59.66,-INF,
,-INF,59.67,-INF,
,-INF,59.68,-INF,
,-INF,59.69,-INF,
,-INF,59.70,-INF,
,-INF,59.71,-INF,
,-INF,59.72,-INF,
,-INF,59.73,-INF,
,-INF,59.74,-INF,
,-INF,59.75,-INF,
,-INF,59.76,-INF,
,5.48,59.77,51.28,
,5.48,59.78,51.27,
,-INF,59.79,-INF,
,-INF,59.80,-INF,
,-INF,59.81,-INF,
,-INF,59.82,-INF,
,-INF,59.83,-INF,
,-INF,59.84,-INF,
,-INF,59.85,-INF,
,-INF,59.86,-INF,
,-INF,59.87,-INF,
,-INF,59.88,-INF,
,-INF,59.89,-INF,
,-INF,59.90,-INF,
,-INF,59.91,-INF,
,-INF,59.92,-INF,
,-INF,59.93,-INF,
,-INF,59.94,-INF,
,-INF,59.95,-INF,
,-INF,59.96,-INF,
,-INF,59.97,-INF,
,-INF,59.98,-INF,
,5.50,59.99,51.03,
,5.50,60.00,51.02,
,-INF,60.01,-INF,
,-INF,60.02,-INF,
,-INF,60.03,-INF,
,-INF,60.04,-INF,
,-INF,60.05,-INF,
,-INF,60.06,-INF,
,-INF,60.07,-INF,
,-INF,60.08,-INF,
,-INF,60.09,-INF,
,-INF,60.10,-INF,
,-INF,60.11,-INF,
,-INF,60.12,-INF,
,-INF,60.13,-INF,
,-INF,60.14,-INF,
,-INF,60.15,-INF,
,-INF,60.16,-INF,
,-INF,60.17,-INF,
,-INF,60.18,-INF,
,5.52,60.19,50.83,
,5.52,60.20,50.83,
,-INF,60.21,-INF,
,-INF,60.22,-INF,
,-INF,60.23,-INF,
,-INF,60.24,-INF,
,-INF,60.25,-INF,
,-INF,60.26,-INF,
,-INF,60.27,-INF,
,-INF,60.28,-INF,
,-INF,60.29,-INF,
,-INF,60.30,-INF,
,-INF,60.31,-INF,
,-INF,60.32,-INF,
,-INF,60.33,-INF,
,-INF,60.34,-INF,
,-INF,60.35,-INF,
,-INF,60.36,-INF,
,-INF,60.37,-INF,
,-INF,60.38,-INF,
,5.54,60.39,50.65,
,5.54,60.40,50.64,
,-INF,60.41,-INF,
,-INF,60.42,-INF,
,-INF,60.43,-INF,
,-INF,60.44,-INF,
,-INF,60.45,-INF,
,-INF,60.46,-INF,
,-INF,60.47,-INF,
,-INF,60.48,-INF,
,-INF,60.49,-INF,
,-INF,60.50,-INF,
,-INF,60.51,-INF,
,-INF,60.52,-INF,
,-INF,60.53,-INF,
,-INF,60.54,-INF,
,-INF,60.55,-INF,
,-INF,60.56,-INF,
,-INF,60.57,-INF,
,-INF,60.58,-INF,
,5.56,60.59,50.45,
,5.56,60.60,50.44,
,-INF,60.61,-INF,
,-INF,60.62,-INF,
,-INF,60.63,-INF,
,-INF,60.64,-INF,
,-INF,60.65,-INF,
,-INF,60.66,-INF,
,-INF,60.67,-INF,
,-INF,60.68,-INF,
,-INF,60.69,-INF,
,-INF,60.70,-INF,
,-INF,60.71,-INF,
,-INF,60.72,-INF,
,-INF,60.73,-INF,
,-INF,60.74,-INF,
,-INF,60.75,-INF,
,-INF,60.76,-INF,
,-INF,60.77,-INF,
,-INF,60.78,-INF,
,5.58,60.79,50.25,
,5.58,60.80,50.24,
,-INF,60.81,-INF,
,-INF,60.82,-INF,
,-INF,60.83,-INF,
,-INF,60.84,-INF,
,-INF,60.85,-INF,
,-INF,60.86,-INF,
,-INF,60.87,-INF,
,-INF,60.88,-INF,
,-INF,60.89,-INF,
,-INF,60.90,-INF,
,-INF,60.91,-INF,
,-INF,60.92,-INF,
,-INF,60.93,-INF,
,-INF,60.94,-INF,
,-INF,60.95,-INF,
,-INF,60.96,-INF,
,-INF,60.97,-INF,
,-INF,60.98,-INF,
,5.60,60.99,50.09,
,5.60,61.00,50.08,
,-INF,61.01,-INF,
,-INF,61.02,-INF,
,-INF,61.03,-INF,
,-INF,61.04,-INF,
,-INF,61.05,-INF,
,-INF,61.06,-INF,
,-INF,61.07,-INF,
,-INF,61.08,-INF,
,-INF,61.09,-INF,
,-INF,61.10,-INF,
,-INF,61.11,-INF,
,-INF,61.12,-INF,
,-INF,61.13,-INF,
,-INF,61.14,-INF,
,-INF,61.15,-INF,
,-INF,61.16,-INF,
,-INF,61.17,-INF,
,-INF,61.18,-INF,
,5.62,61.19,50.00,
,5.62,61.20,50.00,
,-INF,61.21,-INF,
,-INF,61.22,-INF,
,-INF,61.23,-INF,
,-INF,61.24,-INF,
,-INF,61.25,-INF,
,-INF,61.26,-INF,
,-INF,61.27,-INF,
,-INF,61.28,-INF,
,-INF,61.29,-INF,
,-INF,61.30,-INF,
,-INF,61.31,-INF,
,-INF,61.32,-INF,
,-INF,61.33,-INF,
,-INF,61.34,-INF,
,-INF,61.35,-INF,
,-INF,61.36,-INF,
,-INF,61.37,-INF,
,-INF,61.38,-INF,
,5.64,61.39,50.01,
,5.64,61.40,50.01,
,-INF,61.41,-INF,
,-INF,61.42,-INF,
,-INF,61.43,-INF,
,-INF,61.44,-INF,
,-INF,61.45,-INF,
,-INF,61.46,-INF,
,-INF,61.47,-INF,
,-INF,61.48,-INF,
,-INF,61.49,-INF,
,-INF,61.50,-INF,
,-INF,61.51,-INF,
,-INF,61.52,-INF,
,-INF,61.53,-INF,
,-INF,61.54,-INF,
,-INF,61.55,-INF,
,-INF,61.56,-INF,
,-INF,61.57,-INF,
,-INF,61.58,-INF,
,5.66,61.59,50.08,
,5.66,61.60,50.08,
,-INF,61.61,-INF,
,-INF,61.62,-INF,
,-INF,61.63,-INF,
,-INF,61.64,-INF,
,-INF,61.65,-INF,
,-INF,61.66,-INF,
,-INF,61.67,-INF,
,-INF,61.68,-INF,
,-INF,61.69,-INF,
,-INF,61.70,-INF,
,-INF,61.71,-INF,
,-INF,61.72,-INF,
,-INF,61.73,-INF,
,-INF,61.74,-INF,
,-INF,61.75,-INF,
,-INF,61.76,-INF,
,-INF,61.77,-INF,
,-INF,61.78,-INF,
,5.68,61.79,50.13,
,5.68,61.80,50.13,
,-INF,61.81,-INF,
,-INF,61.82,-INF,
,-INF,61.83,-INF,
,-INF,61.84,-INF,
,-INF,61.85,-INF,
,-INF,61.86,-INF,
,-INF,61.87,-INF,
,-INF,61.88,-INF,
,-INF,61.89,-INF,
,-INF,61.90,-INF,
,-INF,61.91,-INF,
,-INF,61.92,-INF,
,-INF,61.93,-INF,
,-INF,61.94,-INF,
,-INF,61.95,-INF,
,-INF,61.96,-INF,
,-INF,61.97,-INF,
,5.70,61.98,50.08,
,5.70,61.99,50.07,
,-INF,62.00,-INF,
,-INF,62.01,-INF,
,-INF,62.02,-INF,
,-INF,62.03,-INF,
,-INF,62.04,-INF,
,-INF,62.05,-INF,
,-INF,62.06,-INF,
,-INF,62.07,-INF,
,-INF,62.08,-INF,
,-INF,62.09,-INF,
,-INF,62.10,-INF,
,-INF,62.11,-INF,
,-INF,62.12,-INF,
,-INF,62.13,-INF,
,-INF,62.14,-INF,
,-INF,62.15,-INF,
,-INF,62.16,-INF,
,5.72,62.17,49.84,
,5.72,62.18,49.81,
,-INF,62.19,-INF,
,-INF,62.20,-INF,
,-INF,62.21,-INF,
,-INF,62.22,-INF,
,-INF,62.23,-INF,
,-INF,62.24,-INF,
,-INF,62.25,-INF,
,-INF,62.26,-INF,
,-INF,62.27,-INF,
,-INF,62.28,-INF,
,-INF,62.29,-INF,
,-INF,62.30,-INF,
,-INF,62.31,-INF,
,-INF,62.32,-INF,
,-INF,62.33,-INF,
,-INF,62.34,-INF,
,-INF,62.35,-INF,
,-INF,62.36,-INF,
,5.74,62.37,49.34,
,5.74,62.38,49.30,
,-INF,62.39,-INF,
,-INF,62.40,-INF,
,-INF,62.41,-INF,
,-INF,62.42,-INF,
,-INF,62.43,-INF,
,-INF,62.44,-INF,
,-INF,62.45,-INF,
,-INF,62.46,-INF,
,-INF,62.47,-INF,
,-INF,62.48,-INF,
,-INF,62.49,-INF,
,-INF,62.50,-INF,
,-INF,62.51,-INF,
,-INF,62.52,-INF,
,-INF,62.53,-INF,
,-INF,62.54,-INF,
,-INF,62.55,-INF,
,5.76,62.56,48.66,
,5.76,62.57,48.62,
,-INF,62.58,-INF,
,-INF,62.59,-INF,
,-INF,62.60,-INF,
,-INF,62.61,-INF,
,-INF,62.62,-INF,
,-INF,62.63,-INF,
,-INF,62.64,-INF,
,-INF,62.65,-INF,
,-INF,62.66,-INF,
,-INF,62.67,-INF,
,-INF,62.68,-INF,
,-INF,62.69,-INF,
,-INF,62.70,-INF,
,-INF,62.71,-INF,
,-INF,62.72,-INF,
,-INF,62.73,-INF,
,-INF,62.74,-INF,
,5.78,62.75,47.81,
,5.78,62.76,47.75,
,-INF,62.77,-INF,
,-INF,62.78,-INF,
,-INF,62.79,-INF,
,-INF,62.80,-INF,
,-INF,62.81,-INF,
,-INF,62.82,-INF,
,-INF,62.83,-INF,
,-INF,62.84,-INF,
,-INF,62.85,-INF,
,-INF,62.86,-INF,
,-INF,62.87,-INF,
,-INF,62.88,-INF,
,-INF,62.89,-INF,
,-INF,62.90,-INF,
,-INF,62.91,-INF,
,-INF,62.92,-INF,
,-INF,62.93,-INF,
,5.80,62.94,46.75,
,5.80,62.95,46.68,
,-INF,62.96,-INF,
,-INF,62.97,-INF,
,-INF,62.98,-INF,
,-INF,62.99,-INF,
,-INF,63.00,-INF,
,-INF,63.01,-INF,
,-INF,63.02,-INF,
,-INF,63.03,-INF,
,-INF,63.04,-INF,
,-INF,63.05,-INF,
,-INF,63.06,-INF,
,-INF,63.07,-INF,
,-INF,63.08,-INF,
,-INF,63.09,-INF,
,-INF,63.10,-INF,
,-INF,63.11,-INF,
,5.82,63.12,45.49,
,5.82,63.13,45.39,
,-INF,63.14,-INF,
,-INF,63.15,-INF,
,-INF,63.16,-INF,
,-INF,63.17,-INF,
,-INF,63.18,-INF,
,-INF,63.19,-INF,
,-INF,63.20,-INF,
,-INF,63.21,-INF,
,-INF,63.22,-INF,
,-INF,63.23,-INF,
,-INF,63.24,-INF,
,-INF,63.25,-INF,
,-INF,63.26,-INF,
,-INF,63.27,-INF,
,-INF,63.28,-INF,
,-INF,63.29,-INF,
,5.84,63.30,43.72,
,5.84,63.31,43.58,
,-INF,63.32,-INF,
,-INF,63.33,-INF,
,-INF,63.34,-INF,
,-INF,63.35,-INF,
,-INF,63.36,-INF,
,-INF,63.37,-INF,
,-INF,63.38,-INF,
,-INF,63.39,-INF,
,-INF,63.40,-INF,
,-INF,63.41,-INF,
,-INF,63.42,-INF,
,-INF,63.43,-INF,
,-INF,63.44,-INF,
,-INF,63.45,-INF,
,-INF,63.46,-INF,
,-INF,63.47,-INF,
,-INF,63.48,-INF,
,5.86,63.49,40.89,
,5.86,63.50,40.64,
,-INF,63.51,-INF,
,-INF,63.52,-INF,
,-INF,63.53,-INF,
,-INF,63.54,-INF,
,-INF,63.55,-INF,
,-INF,63.56,-INF,
,-INF,63.57,-INF,
,-INF,63.58,-INF,
,-INF,63.59,-INF,
,-INF,63.60,-INF,
,-INF,63.61,-INF,
,-INF,63.62,-INF,
,-INF,63.63,-INF,
,5.88,63.64,37.14,
,5.88,63.65,36.60,
,-INF,63.66,-INF,
,-INF,63.67,-INF,
,-INF,63.68,-INF,
,-INF,63.69,-INF,
,-INF,63.70,-INF,
,-INF,63.71,-INF,
,-INF,63.72,-INF,
,-INF,63.73,-INF,
,5.90,63.74,31.63,
,5.90,63.75,30.96,
,-INF,63.76,-INF,
,-INF,63.77,-INF,
,-INF,63.78,-INF,
,-INF,63.79,-INF,
,-INF,63.80,-INF,
,-INF,63.81,-INF,
,-INF,63.82,-INF,
,5.92,63.83,25.57,
,5.92,63.84,24.92,
,-INF,63.85,-INF,
,-INF,63.86,-INF,
,-INF,63.87,-INF,
,-INF,63.88,-INF,
,-INF,63.89,-INF,
,-INF,63.90,-INF,
,-INF,63.91,-INF,
,-INF,63.92,-INF,
,-INF,63.93,-INF,
,5.94,63.94,18.36,
,5.94,63.95,17.73,
,-INF,63.96,-INF,
,-INF,63.97,-INF,
,-INF,63.98,-INF,
,-INF,63.99,-INF,
,-INF,64.00,-INF,
,-INF,64.01,-INF,
,-INF,64.02,-INF,
,-INF,64.03,-INF,
,-INF,64.04,-INF,
,-INF,64.05,-INF,
,5.96,64.06,10.60,
,5.97,64.07,9.71,
,-INF,64.08,-INF,
,6.00,64.09,1.86,
,5.99,64.10,2.91,
,5.99,64.11,3.96,
,5.98,64.12,5.01,
,5.99,64.11,3.96,
,-INF,64.10,-INF,
,-INF,64.09,-INF,
,6.00,64.08,1.20,
,6.01,64.07,1.01,
,-INF,64.06,-INF,
,-INF,64.05,-INF,
,6.02,64.04,0.81,
,6.02,64.03,1.09,
,-INF,64.02,-INF,
,-INF,64.01,-INF,
,-INF,64.00,-INF,
,-INF,63.99,-INF,
,-INF,63.98,-INF,
,-INF,63.97,-INF,
,-INF,63.96,-INF,
,-INF,63.95,-INF,
,6.04,63.94,3.65,
,6.04,63.93,4.18,
,-INF,63.92,-INF,
,-INF,63.91,-INF,
,-INF,63.90,-INF,
,-INF,63.89,-INF,
,-INF,63.88,-INF,
,-INF,63.87,-INF,
,-INF,63.86,-INF,
,-INF,63.85,-INF,
,-INF,63.84,-INF,
,-INF,63.83,-INF,
,6.06,63.82,10.84,
,6.07,63.81,13.50,
,6.08,63.80,19.23,
,6.08,63.81,19.94,
,-INF,63.82,-INF,
,-INF,63.83,-INF,
,-INF,63.84,-INF,
,-INF,63.85,-INF,
,-INF,63.86,-INF,
,-INF,63.87,-INF,
,-INF,63.88,-INF,
,-INF,63.89,-INF,
,-INF,63.90,-INF,
,-INF,63.91,-INF,
,-INF,63.92,-INF,
,-INF,63.93,-INF,
,6.10,63.94,29.12,
,6.10,63.95,29.82,
,-INF,63.96,-INF,
,-INF,63.97,-INF,
,-INF,63.98,-INF,
,-INF,63.99,-INF,
,-INF,64.00,-INF,
,-INF,64.01,-INF,
,-INF,64.02,-INF,
,-INF,64.03,-INF,
,-INF,64.04,-INF,
,-INF,64.05,-INF,
,-INF,64.06,-INF,
,-INF,64.07,-INF,
,-INF,64.08,-INF,
,6.12,64.09,39.37,
,6.12,64.10,39.72,
,-INF,64.11,-INF,
,-INF,64.12,-INF,
,-INF,64.13,-INF,
,-INF,64.14,-INF,
,-INF,64.15,-INF,
,-INF,64.16,-INF,
,-INF,64.17,-INF,
,-INF,64.18,-INF,
,-INF,64.19,-INF,
,-INF,64.20,-INF,
,-INF,64.21,-INF,
,-INF,64.22,-INF,
,-INF,64.23,-INF,
,-INF,64.24,-INF,
,-INF,64.25,-INF,
,-INF,64.26,-INF,
,-INF,64.27,-INF,
,-INF,64.28,-INF,
,-INF,64.29,-INF,
,-INF,64.30,-INF,
,-INF,64.31,-INF,
,-INF,64.32,-INF,
,-INF,64.33,-INF,
,6.14,64.34,48.04,
,6.14,64.35,48.28,
,-INF,64.36,-INF,
,-INF,64.37,-INF,
,-INF,64.38,-INF,
,-INF,64.39,-INF,
,-INF,64.40,-INF,
,-INF,64.41,-INF,
,-INF,64.42,-INF,
,-INF,64.43,-INF,
,-INF,64.44,-INF,
,-INF,64.45,-INF,
,-INF,64.46,-INF,
,-INF,64.47,-INF,
,-INF,64.48,-INF,
,-INF,64.49,-INF,
,-INF,64.50,-INF,
,-INF,64.51,-INF,
,-INF,64.52,-INF,
,-INF,64.53,-INF,
,-INF,64.54,-INF,
,-INF,64.55,-INF,
,-INF,64.56,-INF,
,-INF,64.57,-INF,
,-INF,64.58,-INF,
,-INF,64.59,-INF,
,-INF,64.60,-INF,
,-INF,64.61,-INF,
,6.16,64.62,54.70,
,6.16,64.63,54.85,
,-INF,64.64,-INF,
,-INF,64.65,-INF,
,-INF,64.66,-INF,
,-INF,64.67,-INF,
,-INF,64.68,-INF,
,-INF,64.69,-INF,
,-INF,64.70,-INF,
,-INF,64.71,-INF,
,-INF,64.72,-INF,
,-INF,64.73,-INF,
,-INF,64.74,-INF,
,-INF,64.75,-INF,
,-INF,64.76,-INF,
,-INF,64.77,-INF,
,-INF,64.78,-INF,
,-INF,64.79,-INF,
,-INF,64.80,-INF,
,-INF,64.81,-INF,
,-INF,64.82,-INF,
,-INF,64.83,-INF,
,-INF,64.84,-INF,
,-INF,64.85,-INF,
,-INF,64.86,-INF,
,6.18,64.87,58.64,
,6.18,64.88,58.72,
,-INF,64.89,-INF,
,-INF,64.90,-INF,
,-INF,64.91,-INF,
,-INF,64.92,-INF,
,-INF,64.93,-INF,
,-INF,64.94,-INF,
,-INF,64.95,-INF,
,-INF,64.96,-INF,
,-INF,64.97,-INF,
,-INF,64.98,-INF,
,-INF,64.99,-INF,
,-INF,65.00,-INF,
,-INF,65.01,-INF,
,-INF,65.02,-INF,
,-INF,65.03,-INF,
,-INF,65.04,-INF,
,-INF,65.05,-INF,
,-INF,65.06,-INF,
,6.20,65.07,60.04,
,6.20,65.08,60.01,
,-INF,65.09,-INF,
,-INF,65.10,-INF,
,-INF,65.11,-INF,
,-INF,65.12,-INF,
,-INF,65.13,-INF,
,-INF,65.14,-INF,
,-INF,65.15,-INF,
,-INF,65.16,-INF,
,-INF,65.17,-INF,
,-INF,65.18,-INF,
,-INF,65.19,-INF,
,-INF,65.20,-INF,
,-INF,65.21,-INF,
,-INF,65.22,-INF,
,-INF,65.23,-INF,
,-INF,65.24,-INF,
,-INF,65.25,-INF,
,-INF,65.26,-INF,
,6.22,65.27,59.46,
,6.22,65.28,59.37,
,-INF,65.29,-INF,
,-INF,65.30,-INF,
,-INF,65.31,-INF,
,-INF,65.32,-INF,
,-INF,65.33,-INF,
,-INF,65.34,-INF,
,-INF,65.35,-INF,
,-INF,65.36,-INF,
,-INF,65.37,-INF,
,-INF,65.38,-INF,
,-INF,65.39,-INF,
,-INF,65.40,-INF,
,-INF,65.41,-INF,
,-INF,65.42,-INF,
,-INF,65.43,-INF,
,-INF,65.44,-INF,
,-INF,65.45,-INF,
,-INF,65.46,-INF,
,-INF,65.47,-INF,
,6.24,65.48,57.65,
,6.24,65.49,57.55,
,-INF,65.50,-INF,
,-INF,65.51,-INF,
,-INF,65.52,-INF,
,-INF,65.53,-INF,
,-INF,65.54,-INF,
,-INF,65.55,-INF,
,-INF,65.56,-INF,
,-INF,65.57,-INF,
,-INF,65.58,-INF,
,-INF,65.59,-INF,
,-INF,65.60,-INF,
,-INF,65.61,-INF,
,-INF,65.62,-INF,
,-INF,65.63,-INF,
,-INF,65.64,-INF,
,-INF,65.65,-INF,
,-INF,65.66,-INF,
,-INF,65.67,-INF,
,-INF,65.68,-INF,
,6.26,65.69,55.44,
,6.26,65.70,55.35,
,-INF,65.71,-INF,
,-INF,65.72,-INF,
,-INF,65.73,-INF,
,-INF,65.74,-INF,
,-INF,65.75,-INF,
,-INF,65.76,-INF,
,-INF,65.77,-INF,
,-INF,65.78,-INF,
,-INF,65.79,-INF,
,-INF,65.80,-INF,
,-INF,65.81,-INF,
,-INF,65.82,-INF,
,-INF,65.83,-INF,
,-INF,65.84,-INF,
,-INF,65.85,-INF,
,-INF,65.86,-INF,
,-INF,65.87,-INF,
,-INF,65.88,-INF,
,6.28,65.89,53.47,
,6.28,65.90,53.40,
,-INF,65.91,-INF,
,-INF,65.92,-INF,
,-INF,65.93,-INF,
,-INF,65.94,-INF,
,-INF,65.95,-INF,
,-INF,65.96,-INF,
,-INF,65.97,-INF,
,-INF,65.98,-INF,
,-INF,65.99,-INF,
,-INF,66.00,-INF,
,-INF,66.01,-INF,
,-INF,66.02,-INF,
,-INF,66.03,-INF,
,-INF,66.04,-INF,
,-INF,66.05,-INF,
,-INF,66.06,-INF,
,-INF,66.07,-INF,
,6.30,66.08,52.11,
,6.30,66.09,52.08,
,-INF,66.10,-INF,
,-INF,66.11,-INF,
,-INF,66.12,-INF,
,-INF,66.13,-INF,
,-INF,66.14,-INF,
,-INF,66.15,-INF,
,-INF,66.16,-INF,
,-INF,66.17,-INF,
,-INF,66.18,-INF,
,-INF,66.19,-INF,
,-INF,66.20,-INF,
,-INF,66.21,-INF,
,-INF,66.22,-INF,
,-INF,66.23,-INF,
,-INF,66.24,-INF,
,-INF,66.25,-INF,
,-INF,66.26,-INF,
,6.32,66.27,51.48,
,6.32,66.28,51.47,
,-INF,66.29,-INF,
,-INF,66.30,-INF,
,-INF,66.31,-INF,
,-INF,66.32,-INF,
,-INF,66.33,-INF,
,-INF,66.34,-INF,
,-INF,66.35,-INF,
,-INF,66.36,-INF,
,-INF,66.37,-INF,
,-INF,66.38,-INF,
,-INF,66.39,-INF,
,-INF,66.40,-INF,
,-INF,66.41,-INF,
,-INF,66.42,-INF,
,-INF,66.43,-INF,
,-INF,66.44,-INF,
,-INF,66.45,-INF,
,6.34,66.46,51.46,
,6.34,66.47,51.48,
,-INF,66.48,-INF,
,-INF,66.49,-INF,
,-INF,66.50,-INF,
,-INF,66.51,-INF,
,-INF,66.52,-INF,
,-INF,66.53,-INF,
,-INF,66.54,-INF,
,-INF,66.55,-INF,
,-INF,66.56,-INF,
,-INF,66.57,-INF,
,-INF,66.58,-INF,
,-INF,66.59,-INF,
,-INF,66.60,-INF,
,-INF,66.61,-INF,
,-INF,66.62,-INF,
,-INF,66.63,-INF,
,-INF,66.64,-INF,
,6.36,66.65,51.83,
,6.36,66.66,51.85,
,-INF,66.67,-INF,
,-INF,66.68,-INF,
,-INF,66.69,-INF,
,-INF,66.70,-INF,
,-INF,66.71,-INF,
,-INF,66.72,-INF,
,-INF,66.73,-INF,
,-INF,66.74,-INF,
,-INF,66.75,-INF,
,-INF,66.76,-INF,
,-INF,66.77,-INF,
,-INF,66.78,-INF,
,-INF,66.79,-INF,
,-INF,66.80,-INF,
,-INF,66.81,-INF,
,-INF,66.82,-INF,
,6.38,66.83,52.26,
,6.38,66.84,52.28,
,-INF,66.85,-INF,
,-INF,66.86,-INF,
,-INF,66.87,-INF,
,-INF,66.88,-INF,
,-INF,66.89,-INF,
,-INF,66.90,-INF,
,-INF,66.91,-INF,
,-INF,66.92,-INF,
,-INF,66.93,-INF,
,-INF,66.94,-INF,
,-INF,66.95,-INF,
,-INF,66.96,-INF,
,-INF,66.97,-INF,
,-INF,66.98,-INF,
,-INF,66.99,-INF,
,-INF,67.00,-INF,
,-INF,67.01,-INF,
,6.40,67.02,52.59,
,6.40,67.03,52.60,
,-INF,67.04,-INF,
,-INF,67.05,-INF,
,-INF,67.06,-INF,
,-INF,67.07,-INF,
,-INF,67.08,-INF,
,-INF,67.09,-INF,
,-INF,67.10,-INF,
,-INF,67.11,-INF,
,-INF,67.12,-INF,
,-INF,67.13,-INF,
,-INF,67.14,-INF,
,-INF,67.15,-INF,
,-INF,67.16,-INF,
,-INF,67.17,-INF,
,-INF,67.18,-INF,
,-INF,67.19,-INF,
,-INF,67.20,-INF,
,6.42,67.21,52.66,
,6.42,67.22,52.65,
,-INF,67.23,-INF,
,-INF,67.24,-INF,
,-INF,67.25,-INF,
,-INF,67.26,-INF,
,-INF,67.27,-INF,
,-INF,67.28,-INF,
,-INF,67.29,-INF,
,-INF,67.30,-INF,
,-INF,67.31,-INF,
,-INF,67.32,-INF,
,-INF,67.33,-INF,
,-INF,67.34,-INF,
,-INF,67.35,-INF,
,-INF,67.36,-INF,
,-INF,67.37,-INF,
,-INF,67.38,-INF,
,-INF,67.39,-INF,
,6.44,67.40,52.46,
,6.44,67.41,52.44,
,-INF,67.42,-INF,
,-INF,67.43,-INF,
,-INF,67.44,-INF,
,-INF,67.45,-INF,
,-INF,67.46,-INF,
,-INF,67.47,-INF,
,-INF,67.48,-INF,
,-INF,67.49,-INF,
,-INF,67.50,-INF,
,-INF,67.51,-INF,
,-INF,67.52,-INF,
,-INF,67.53,-INF,
,-INF,67.54,-INF,
,-INF,67.55,-INF,
,-INF,67.56,-INF,
,-INF,67.57,-INF,
,-INF,67.58,-INF,
,6.46,67.59,52.06,
,6.46,67.60,52.03,
,-INF,67.61,-INF,
,-INF,67.62,-INF,
,-INF,67.63,-INF,
,-INF,67.64,-INF,
,-INF,67.65,-INF,
,-INF,67.66,-INF,
,-INF,67.67,-INF,
,-INF,67.68,-INF,
,-INF,67.69,-INF,
,-INF,67.70,-INF,
,-INF,67.71,-INF,
,-INF,67.72,-INF,
,-INF,67.73,-INF,
,-INF,67.74,-INF,
,-INF,67.75,-INF,
,-INF,67.76,-INF,
,6.48,67.77,51.58,
,6.48,67.78,51.55,
,-INF,67.79,-INF,
,-INF,67.80,-INF,
,-INF,67.81,-INF,
,-INF,67.82,-INF,
,-INF,67.83,-INF,
,-INF,67.84,-INF,
,-INF,67.85,-INF,
,-INF,67.86,-INF,
,-INF,67.87,-INF,
,-INF,67.88,-INF,
,-INF,67.89,-INF,
,-INF,67.90,-INF,
,-INF,67.91,-INF,
,-INF,67.92,-INF,
,-INF,67.93,-INF,
,-INF,67.94,-INF,
,-INF,67.95,-INF,
,6.50,67.96,51.12,
,6.50,67.97,51.10,
,-INF,67.98,-INF,
,-INF,67.99,-INF,
,-INF,68.00,-INF,
,-INF,68.01,-INF,
,-INF,68.02,-INF,
,-INF,68.03,-INF,
,-INF,68.04,-INF,
,-INF,68.05,-INF,
,-INF,68.06,-INF,
,-INF,68.07,-INF,
,-INF,68.08,-INF,
,-INF,68.09,-INF,
,-INF,68.10,-INF,
,-INF,68.11,-INF,
,-INF,68.12,-INF,
,-INF,68.13,-INF,
,6.52,68.14,50.82,
,6.52,68.15,50.82,
,-INF,68.16,-INF,
,-INF,68.17,-INF,
,-INF,68.18,-INF,
,-INF,68.19,-INF,
,-INF,68.20,-INF,
,-INF,68.21,-INF,
,-INF,68.22,-INF,
,-INF,68.23,-INF,
,-INF,68.24,-INF,
,-INF,68.25,-INF,
,-INF,68.26,-INF,
,-INF,68.27,-INF,
,-INF,68.28,-INF,
,-INF,68.29,-INF,
,-INF,68.30,-INF,
,-INF,68.31,-INF,
,6.54,68.32,50.74,
,6.54,68.33,50.74,
,-INF,68.34,-INF,
,-INF,68.35,-INF,
,-INF,68.36,-INF,
,-INF,68.37,-INF,
,-INF,68.38,-INF,
,-INF,68.39,-INF,
,-INF,68.40,-INF,
,-INF,68.41,-INF,
,-INF,68.42,-INF,
,-INF,68.43,-INF,
,-INF,68.44,-INF,
,-INF,68.45,-INF,
,-INF,68.46,-INF,
,-INF,68.47,-INF,
,-INF,68.48,-INF,
,-INF,68.49,-INF,
,6.56,68.50,50.86,
,6.56,68.51,50.88,
,-INF,68.52,-INF,
,-INF,68.53,-INF,
,-INF,68.54,-INF,
,-INF,68.55,-INF,
,-INF,68.56,-INF,
,-INF,68.57,-INF,
,-INF,68.58,-INF,
,-INF,68.59,-INF,
,-INF,68.60,-INF,
,-INF,68.61,-INF,
,-INF,68.62,-INF,
,-INF,68.63,-INF,
,-INF,68.64,-INF,
,-INF,68.65,-INF,
,-INF,68.66,-INF,
